"date","weight","education","religiosity","political","income","gender","age","Year","letter","gun","physical","Direct_Violence","exclusion1","exclusion2","exclusion3","exclusion4","Exclusion","distancing1","distancing2","distancing3","distancing4","Distancing","threat1","threat2","threat3","threat","edu1","edu2","edu3","inc1","inc2","year03","year04","rel1","rel2","rel3","Cthreat","Cpol","Cgender","CpolXCgender","CthreatXCgender","leftist"
2003-03-03,1.32,4,"secular","left",5,"F",27,2003,1,1,1,1,1,1,1,1,1,6,6,3,6,1.75,1,1,3,1.66666666666667,0,0,0,0,0,1,0,1,0,0,-2.06333333333333,1.27,0.47,1.27,-2.06333333333333,"Leftist"
2003-03-02,1.32,4,"religious","center",4,"F",40,2003,1,1,1,1,1,3,3,6,3.25,5,6,1,3,3.25,3,3,3,3,0,0,0,0,0,1,0,0,0,1,-0.73,0.27,0.47,0.27,-0.73,"Non-Leftist"
2003-03-03,1.32,4,"secular","center",4,"F",41,2003,1,1,1,1,6,6,6,6,6,1,1,1,1,6,6,6,6,6,0,0,0,0,0,1,0,1,0,0,2.27,0.27,0.47,0.27,2.27,"Non-Leftist"
2003-03-03,1.32,4,"traditional","left",5,"F",33,2003,1,1,2,1.33333333333333,4,4,2,2,3,4,3,1,3,4.25,3,3,4,3.33333333333333,0,0,0,0,0,1,0,0,1,0,-0.396666666666667,1.27,0.47,1.27,-0.396666666666667,"Leftist"
2003-03-05,1.32,4,"secular","center",1,"F",29,2003,1,6,1,2.66666666666667,6,6,6,6,6,NA,4,4,6,2.33333333333333,6,6,6,6,0,0,0,1,0,1,0,1,0,0,2.27,NA,0.47,NA,2.27,"Non-Leftist"
2003-03-03,1.32,4,"secular","center",5,"F",39,2003,1,1,1,1,1,3,1,3,2,5,6,1,5,2.75,3,4,5,4,0,0,0,0,0,1,0,1,0,0,0.27,0.27,0.47,0.27,0.27,"Non-Leftist"
2003-03-04,1.32,4,"secular","left",5,"F",37,2003,1,1,1,1,3,3,4,4,3.5,4,6,2,5,2.75,3,2,4,3,0,0,0,0,0,1,0,1,0,0,-0.73,1.27,0.47,1.27,-0.73,"Leftist"
2003-03-04,1.32,4,"secular","right",2,"F",47,2003,6,6,1,4.33333333333333,6,6,4,6,5.5,6,1,6,6,2.25,6,6,1,4.33333333333333,0,0,0,1,0,1,0,1,0,0,0.603333333333333,-1.73,0.47,-1.73,0.603333333333333,"Non-Leftist"
2003-03-04,1.32,4,"secular","left",3,"F",43,2003,1,1,1,1,1,NA,1,6,2.66666666666667,6,6,5,6,1.25,5,2,1,2.66666666666667,0,0,0,0,1,1,0,1,0,0,-1.06333333333333,1.27,0.47,1.27,-1.06333333333333,"Leftist"
2003-03-04,1.32,4,"secular","left",1,"F",39,2003,1,1,1,1,2,4,1,5,3,5,5,2,4,3,4,2,2,2.66666666666667,0,0,0,1,0,1,0,1,0,0,-1.06333333333333,1.27,0.47,1.27,-1.06333333333333,"Leftist"
2003-03-04,1.32,4,"secular","center",2,"F",41,2003,1,1,1,1,1,3,1,3,2,5,6,3,3,2.75,3,1,3,2.33333333333333,0,0,0,1,0,1,0,1,0,0,-1.39666666666667,0.27,0.47,0.27,-1.39666666666667,"Non-Leftist"
2003-03-04,1.32,4,"secular","left",1,"F",74,2003,1,1,1,1,1,1,1,1,1,6,6,4,6,1.5,1,1,1,1,0,0,0,1,0,1,0,1,0,0,-2.73,1.27,0.47,1.27,-2.73,"Leftist"
2003-03-04,1.32,4,"traditional","left",2,"F",36,2003,6,1,1,2.66666666666667,3,1,1,6,2.75,6,3,1,3,3.75,NA,1,6,3.5,0,0,0,1,0,1,0,0,1,0,-0.23,1.27,0.47,1.27,-0.23,"Leftist"
2003-03-04,1.32,4,"traditional","right",3,"F",31,2003,4,2,2,2.66666666666667,5,4,1,3,3.25,4,1,1,6,4,1,1,1,1,0,0,0,0,1,1,0,0,1,0,-2.73,-0.73,0.47,-0.73,-2.73,"Non-Leftist"
2003-03-05,1.32,4,"religious","center",1,"F",28,2003,6,6,6,6,3,6,6,6,5.25,6,3,1,1,4.25,6,6,6,6,0,0,0,1,0,1,0,NA,NA,NA,2.27,NA,0.47,NA,2.27,"Non-Leftist"
2003-03-09,1.32,4,"secular","right",5,"F",33,2003,1,1,1,1,6,6,6,6,6,1,1,4,1,5.25,6,6,6,6,0,0,0,0,0,1,0,1,0,0,2.27,-0.73,0.47,-0.73,2.27,"Non-Leftist"
2003-03-04,1.32,4,"traditional","center",3,"F",45,2003,4,1,6,3.66666666666667,3,6,1,4,3.5,4,5,1,1,4.25,1,3,3,2.33333333333333,0,0,0,0,1,1,0,0,1,0,-1.39666666666667,0.27,0.47,0.27,-1.39666666666667,"Non-Leftist"
2003-03-05,1.32,4,"religious","center",5,"F",21,2003,1,1,1,1,2,4,1,4,2.75,4,5,1,4,3.5,2,2,4,2.66666666666667,0,0,0,0,0,1,0,0,0,1,-1.06333333333333,0.27,0.47,0.27,-1.06333333333333,"Non-Leftist"
2003-03-09,1.32,4,"secular","right",3,"F",34,2003,1,6,1,2.66666666666667,1,1,1,3,1.5,4,4,1,4,3.75,4,4,4,4,0,0,0,0,1,1,0,1,0,0,0.27,-0.73,0.47,-0.73,0.27,"Non-Leftist"
2003-03-09,1.32,4,"secular","left",4,"F",38,2003,1,1,1,1,1,6,1,6,3.5,6,6,2,6,2,5,4,4,4.33333333333333,0,0,0,0,0,1,0,1,0,0,0.603333333333333,1.27,0.47,1.27,0.603333333333333,"Leftist"
2003-03-05,1.32,4,"religious","right",4,"F",40,2003,1,1,1,1,1,6,2,6,3.75,5,6,1,2,3.5,4,4,4,4,0,0,0,0,0,1,0,0,0,1,0.27,-0.73,0.47,-0.73,0.27,"Non-Leftist"
2003-03-05,1.32,4,"secular","right",1,"F",42,2003,1,6,1,2.66666666666667,NA,3,6,6,5,1,3,1,1,5.5,6,6,6,6,0,0,0,1,0,1,0,1,0,0,2.27,-0.73,0.47,-0.73,2.27,"Non-Leftist"
2003-03-05,1.32,4,"secular","left",4,"F",30,2003,1,1,1,1,1,1,1,4,1.75,6,6,1,6,2.25,3,1,1,1.66666666666667,0,0,0,0,0,1,0,1,0,0,-2.06333333333333,1.27,0.47,1.27,-2.06333333333333,"Leftist"
2003-03-10,1.32,4,"secular","left",4,"F",57,2003,1,1,1,1,1,4,2,5,3,6,6,2,6,2,2,2,1,1.66666666666667,0,0,0,0,0,1,0,1,0,0,-2.06333333333333,1.27,0.47,1.27,-2.06333333333333,"Leftist"
2003-03-05,1.32,4,"traditional","right",3,"F",56,2003,1,1,1,1,3,3,1,6,3.25,6,5,1,3,3.25,2,2,2,2,0,0,0,0,1,1,0,0,1,0,-1.73,-0.73,0.47,-0.73,-1.73,"Non-Leftist"
2003-03-05,1.32,4,"traditional","center",4,"F",29,2003,1,1,1,1,4,5,5,6,5,3,4,1,1,4.75,2,1,1,1.33333333333333,0,0,0,0,0,1,0,0,1,0,-2.39666666666667,0.27,0.47,0.27,-2.39666666666667,"Non-Leftist"
2003-03-05,1.32,4,"secular","right",4,"F",31,2003,1,1,1,1,1,6,2,6,3.75,6,6,2,3,2.75,2,2,1,1.66666666666667,0,0,0,0,0,1,0,1,0,0,-2.06333333333333,-0.73,0.47,-0.73,-2.06333333333333,"Non-Leftist"
2003-03-05,1.32,4,"traditional","right",3,"F",33,2003,1,1,1,1,1,6,5,6,4.5,4,5,1,5,3.25,3,2,3,2.66666666666667,0,0,0,0,1,1,0,0,1,0,-1.06333333333333,-0.73,0.47,-0.73,-1.06333333333333,"Non-Leftist"
2003-03-05,1.32,4,"religious","right",3,"F",26,2003,1,1,1,1,1,1,1,5,2,6,6,1,3,3,2,1,1,1.33333333333333,0,0,0,0,1,1,0,0,0,1,-2.39666666666667,-0.73,0.47,-0.73,-2.39666666666667,"Non-Leftist"
2003-03-10,1.32,4,"traditional","center",1,"F",45,2003,1,1,1,1,1,NA,1,NA,1,6,6,1,6,2.25,2,1,NA,1.5,0,0,0,1,0,1,0,0,1,0,-2.23,NA,0.47,NA,-2.23,"Non-Leftist"
2003-03-09,1.32,4,"secular","center",3,"F",40,2003,1,1,1,1,1,1,2,6,2.5,6,6,4,5,1.75,4,2,2,2.66666666666667,0,0,0,0,1,1,0,1,0,0,-1.06333333333333,0.27,0.47,0.27,-1.06333333333333,"Non-Leftist"
2003-03-09,1.32,4,"traditional","right",3,"F",39,2003,1,1,1,1,6,6,3,6,5.25,1,1,1,1,6,6,5,5,5.33333333333333,0,0,0,0,1,1,0,0,1,0,1.60333333333333,-1.73,0.47,-1.73,1.60333333333333,"Non-Leftist"
2003-03-09,1.32,4,"traditional","center",4,"F",41,2003,1,1,1,1,1,1,2,6,2.5,1,2,1,1,5.75,6,6,6,6,0,0,0,0,0,1,0,0,1,0,2.27,0.27,0.47,0.27,2.27,"Non-Leftist"
2003-03-09,1.32,4,"religious","right",2,"F",20,2003,1,1,1,1,2,5,2,6,3.75,3,3,1,3,4.5,2,2,2,2,0,0,0,1,0,1,0,0,0,1,-1.73,-0.73,0.47,-0.73,-1.73,"Non-Leftist"
2003-03-09,1.32,4,"secular","center",3,"F",24,2003,1,1,1,1,3,5,2,6,4,3,1,1,2,5.25,3,1,5,3,0,0,0,0,1,1,0,1,0,0,-0.73,0.27,0.47,0.27,-0.73,"Non-Leftist"
2003-03-09,1.32,4,"secular","left",5,"F",37,2003,1,1,1,1,1,3,1,2,1.75,6,6,4,6,1.5,3,2,4,3,0,0,0,0,0,1,0,1,0,0,-0.73,1.27,0.47,1.27,-0.73,"Leftist"
2003-03-09,1.32,4,"secular","center",NA,"F",48,2003,1,1,1,1,1,6,1,5,3.25,4,4,1,3,4,3,3,5,3.66666666666667,0,0,0,NA,NA,1,0,1,0,0,-0.0633333333333335,0.27,0.47,0.27,-0.0633333333333335,"Non-Leftist"
2003-03-09,1.32,4,"secular","left",NA,"F",39,2003,1,1,1,1,1,6,1,6,3.5,6,3,1,3,3.75,4,4,4,4,0,0,0,NA,NA,1,0,1,0,0,0.27,1.27,0.47,1.27,0.27,"Leftist"
2003-03-11,1.32,4,"secular","left",4,"F",32,2003,1,1,1,1,2,5,2,6,3.75,5,6,2,5,2.5,2,3,1,2,0,0,0,0,0,1,0,1,0,0,-1.73,1.27,0.47,1.27,-1.73,"Leftist"
2003-03-10,1.32,4,"secular","center",4,"F",57,2003,1,1,1,1,1,6,1,6,3.5,6,6,4,3,2.25,1,1,2,1.33333333333333,0,0,0,0,0,1,0,1,0,0,-2.39666666666667,0.27,0.47,0.27,-2.39666666666667,"Non-Leftist"
2003-03-10,0.44,4,"religious","right",4,"F",32,2003,1,1,1,1,5,5,6,6,5.5,1,1,1,1,6,6,4,6,5.33333333333333,0,0,0,0,0,1,0,0,0,1,1.60333333333333,-0.73,0.47,-0.73,1.60333333333333,"Non-Leftist"
2003-03-10,1.32,4,"secular","right",2,"F",33,2003,1,1,1,1,1,3,1,6,2.75,6,6,1,1,3.5,1,1,4,2,0,0,0,1,0,1,0,1,0,0,-1.73,-0.73,0.47,-0.73,-1.73,"Non-Leftist"
2003-03-10,1.32,4,"secular","left",4,"F",34,2003,1,1,1,1,1,3,1,2,1.75,3,1,1,1,5.5,3,1,3,2.33333333333333,0,0,0,0,0,1,0,1,0,0,-1.39666666666667,1.27,0.47,1.27,-1.39666666666667,"Leftist"
2003-03-10,1.32,4,"secular","right",2,"F",56,2003,1,1,1,1,4,5,4,6,4.75,3,2,1,1,5.25,6,3,1,3.33333333333333,0,0,0,1,0,1,0,1,0,0,-0.396666666666667,-0.73,0.47,-0.73,-0.396666666666667,"Non-Leftist"
2003-03-10,1.32,4,"secular","right",3,"F",29,2003,1,1,1,1,1,1,1,1,1,6,6,5,6,1.25,1,1,1,1,0,0,0,0,1,1,0,1,0,0,-2.73,-0.73,0.47,-0.73,-2.73,"Non-Leftist"
2003-03-10,1.32,4,"secular","right",3,"F",41,2003,1,1,1,1,1,2,3,5,2.75,6,6,1,4,2.75,3,2,3,2.66666666666667,0,0,0,0,1,1,0,1,0,0,-1.06333333333333,-0.73,0.47,-0.73,-1.06333333333333,"Non-Leftist"
2003-03-10,1.32,4,"secular","center",NA,"F",40,2003,3,1,1,1.66666666666667,3,4,2,3,3,5,5,1,3,3.5,6,1,1,2.66666666666667,0,0,0,NA,NA,1,0,1,0,0,-1.06333333333333,NA,0.47,NA,-1.06333333333333,"Non-Leftist"
2003-03-10,1.32,4,"secular","center",4,"F",46,2003,1,1,1,1,1,1,1,2,1.25,6,6,2,5,2.25,2,1,1,1.33333333333333,0,0,0,0,0,1,0,1,0,0,-2.39666666666667,0.27,0.47,0.27,-2.39666666666667,"Non-Leftist"
2003-03-10,1.32,4,"secular","center",NA,"F",82,2003,4,3,3,3.33333333333333,1,5,1,1,2,1,2,1,3,5.25,5,5,4,4.66666666666667,0,0,0,NA,NA,1,0,1,0,0,0.936666666666667,NA,0.47,NA,0.936666666666667,"Non-Leftist"
2003-03-11,1.32,4,"secular","center",3,"F",25,2003,1,1,1,1,1,4,1,6,3,4,4,1,2,4.25,3,2,3,2.66666666666667,0,0,0,0,1,1,0,1,0,0,-1.06333333333333,0.27,0.47,0.27,-1.06333333333333,"Non-Leftist"
2003-03-11,1.32,4,"secular","center",NA,"F",33,2003,1,1,1,1,1,6,NA,NA,3.5,3,6,1,3,3.75,4,1,4,3,0,0,0,NA,NA,1,0,1,0,0,-0.73,0.27,0.47,0.27,-0.73,"Non-Leftist"
2003-03-11,1.32,4,"traditional","center",4,"F",22,2003,1,1,1,1,1,2,2,6,2.75,5,5,1,3,3.5,2,2,2,2,0,0,0,0,0,1,0,0,1,0,-1.73,0.27,0.47,0.27,-1.73,"Non-Leftist"
2003-03-11,1.32,4,"secular","right",2,"F",52,2003,3,1,1,1.66666666666667,5,6,6,6,5.75,2,5,1,5,3.75,6,6,6,6,0,0,0,1,0,1,0,1,0,0,2.27,-0.73,0.47,-0.73,2.27,"Non-Leftist"
2003-03-12,0.44,4,"secular","center",1,"F",31,2003,4,5,2,3.66666666666667,6,6,6,6,6,1,1,1,1,6,6,6,6,6,0,0,0,1,0,1,0,1,0,0,2.27,NA,0.47,NA,2.27,"Non-Leftist"
2003-03-09,0.746,4,"religious","center",1,"F",47,2003,2,1,1,1.33333333333333,6,6,6,6,6,1,1,1,1,6,6,6,6,6,0,0,0,1,0,1,0,0,0,0,2.27,NA,0.47,NA,2.27,"Non-Leftist"
2003-03-11,1.32,4,"religious","right",1,"F",63,2003,3,4,3,3.33333333333333,6,6,6,6,6,1,1,1,1,6,6,6,6,6,0,0,0,1,0,1,0,0,0,1,2.27,-0.73,0.47,-0.73,2.27,"Non-Leftist"
2003-03-10,1.32,4,"religious","center",4,"F",25,2003,1,1,1,1,1,1,1,1,1,5,6,1,5,2.75,2,1,1,1.33333333333333,0,0,0,0,0,1,0,0,0,1,-2.39666666666667,0.27,0.47,0.27,-2.39666666666667,"Non-Leftist"
2003-03-09,1.32,4,"religious","right",4,"F",57,2003,1,2,1,1.33333333333333,6,6,6,6,6,1,1,1,1,6,5,6,6,5.66666666666667,0,0,0,0,0,1,0,0,0,1,1.93666666666667,-0.73,0.47,-0.73,1.93666666666667,"Non-Leftist"
2003-03-09,0.746,4,"religious","left",3,"F",31,2003,2,1,1,1.33333333333333,4,6,2,3,3.75,1,1,1,1,6,6,3,2,3.66666666666667,0,0,0,0,1,1,0,0,0,0,-0.0633333333333335,1.27,0.47,1.27,-0.0633333333333335,"Leftist"
2003-03-05,0.746,4,"religious","right",3,"F",28,2003,1,1,1,1,4,6,5,6,5.25,1,1,1,1,6,6,6,6,6,0,0,0,0,1,1,0,0,0,0,2.27,-0.73,0.47,-0.73,2.27,"Non-Leftist"
2003-03-12,1.32,4,"religious","center",3,"F",18,2003,3,1,3,2.33333333333333,6,6,6,6,6,1,1,1,1,6,6,5,6,5.66666666666667,0,0,0,0,1,1,0,0,0,1,1.93666666666667,NA,0.47,NA,1.93666666666667,"Non-Leftist"
2003-03-12,1.32,4,"traditional","right",1,"F",47,2003,1,6,1,2.66666666666667,6,6,NA,6,6,1,1,1,1,6,6,6,6,6,0,0,0,1,0,1,0,0,1,0,2.27,-0.73,0.47,-0.73,2.27,"Non-Leftist"
2003-03-04,0.746,4,"religious","right",2,"F",23,2003,1,1,1,1,4,1,3,1,2.25,1,1,1,1,6,1,1,5,2.33333333333333,0,0,0,1,0,1,0,0,0,0,-1.39666666666667,-0.73,0.47,-0.73,-1.39666666666667,"Non-Leftist"
2003-03-05,0.746,4,"religious","right",2,"F",33,2003,1,1,1,1,6,6,6,6,6,1,1,1,3,5.5,6,6,6,6,0,0,0,1,0,1,0,0,0,0,2.27,-0.73,0.47,-0.73,2.27,"Non-Leftist"
2003-03-04,0.746,4,"religious","right",NA,"F",60,2003,1,1,1,1,6,6,6,6,6,1,1,1,1,6,6,6,6,6,0,0,0,NA,NA,1,0,0,0,0,2.27,-0.73,0.47,-0.73,2.27,"Non-Leftist"
2003-03-09,1.32,4,"secular","center",4,"F",30,2003,1,1,1,1,1,5,2,5,3.25,2,2,1,1,5.5,5,2,4,3.66666666666667,0,0,0,0,0,1,0,1,0,0,-0.0633333333333335,0.27,0.47,0.27,-0.0633333333333335,"Non-Leftist"
2003-03-09,0.746,4,"religious","right",2,"F",54,2003,2,1,1,1.33333333333333,6,6,6,6,6,1,1,1,1,6,6,6,6,6,0,0,0,1,0,1,0,0,0,0,2.27,-0.73,0.47,-0.73,2.27,"Non-Leftist"
2003-03-04,0.746,4,"religious","center",4,"F",58,2003,1,1,1,1,1,3,1,3,2,3,1,1,1,5.5,1,1,1,1,0,0,0,0,0,1,0,0,0,0,-2.73,0.27,0.47,0.27,-2.73,"Non-Leftist"
2003-03-04,1.32,4,"secular","center",3,"F",31,2003,1,1,1,1,1,4,1,5,2.75,4,5,3,3,3.25,2,2,3,2.33333333333333,0,0,0,0,1,1,0,1,0,0,-1.39666666666667,0.27,0.47,0.27,-1.39666666666667,"Non-Leftist"
2003-03-09,0.746,4,"religious","right",1,"F",53,2003,1,1,1,1,6,6,3,6,5.25,6,6,6,6,1,6,6,5,5.66666666666667,0,0,0,1,0,1,0,0,0,0,1.93666666666667,-0.73,0.47,-0.73,1.93666666666667,"Non-Leftist"
2003-03-03,0.746,4,"religious","center",4,"F",41,2003,1,1,1,1,5,6,1,6,4.5,1,1,1,1,6,3,4,1,2.66666666666667,0,0,0,0,0,1,0,0,0,0,-1.06333333333333,0.27,0.47,0.27,-1.06333333333333,"Non-Leftist"
2003-03-04,1.32,4,"religious","right",NA,"F",56,2003,1,1,1,1,4,6,5,6,5.25,1,4,1,1,5.25,5,5,5,5,0,0,0,NA,NA,1,0,0,0,1,1.27,-0.73,0.47,-0.73,1.27,"Non-Leftist"
2003-03-02,0.746,4,"religious","right",1,"F",49,2003,1,1,1,1,6,6,6,6,6,1,1,1,1,6,6,6,1,4.33333333333333,0,0,0,1,0,1,0,0,0,0,0.603333333333333,-0.73,0.47,-0.73,0.603333333333333,"Non-Leftist"
2003-03-03,1.32,4,"religious","right",4,"F",56,2003,1,1,1,1,6,6,3,6,5.25,1,1,1,1,6,3,3,3,3,0,0,0,0,0,1,0,0,0,1,-0.73,-0.73,0.47,-0.73,-0.73,"Non-Leftist"
2003-03-03,1.32,4,"traditional","center",1,"F",34,2003,1,1,3,1.66666666666667,2,6,2,6,4,1,1,1,1,6,6,6,6,6,0,0,0,1,0,1,0,0,1,0,2.27,NA,0.47,NA,2.27,"Non-Leftist"
2003-03-02,0.746,4,"religious","center",2,"F",37,2003,1,1,1,1,6,6,6,6,6,1,1,1,1,6,6,3,1,3.33333333333333,0,0,0,1,0,1,0,0,0,0,-0.396666666666667,NA,0.47,NA,-0.396666666666667,"Non-Leftist"
2003-03-02,0.44,4,"traditional","center",4,"F",55,2003,1,1,1,1,6,NA,NA,6,6,4,5,1,3,3.75,5,3,6,4.66666666666667,0,0,0,0,0,1,0,0,1,0,0.936666666666667,NA,0.47,NA,0.936666666666667,"Non-Leftist"
2003-02-26,0.746,4,"religious","right",4,"F",68,2003,1,1,1,1,1,6,1,1,2.25,3,1,1,1,5.5,2,2,2,2,0,0,0,0,0,1,0,0,0,0,-1.73,-0.73,0.47,-0.73,-1.73,"Non-Leftist"
2003-03-02,0.746,4,"religious","right",2,"F",26,2003,1,1,1,1,6,6,5,6,5.75,1,2,1,1,5.75,6,6,5,5.66666666666667,0,0,0,1,0,1,0,0,0,0,1.93666666666667,-0.73,0.47,-0.73,1.93666666666667,"Non-Leftist"
2003-03-02,0.44,4,"traditional","right",4,"F",54,2003,1,1,1,1,6,6,3,6,5.25,1,4,1,3,4.75,3,3,1,2.33333333333333,0,0,0,0,0,1,0,0,1,0,-1.39666666666667,-0.73,0.47,-0.73,-1.39666666666667,"Non-Leftist"
2003-02-25,1.32,4,"religious","right",2,"F",49,2003,1,1,1,1,3,6,6,6,5.25,1,2,1,1,5.75,4,6,6,5.33333333333333,0,0,0,1,0,1,0,0,0,1,1.60333333333333,-0.73,0.47,-0.73,1.60333333333333,"Non-Leftist"
2003-02-26,1.32,4,"religious","center",NA,"F",44,2003,1,1,1,1,1,NA,NA,5,3,5,4,1,1,4.25,3,4,5,4,0,0,0,NA,NA,1,0,0,0,1,0.27,NA,0.47,NA,0.27,"Non-Leftist"
2003-02-24,0.746,4,"religious","right",2,"F",56,2003,1,1,1,1,4,5,6,6,5.25,1,2,1,1,5.75,2,4,2,2.66666666666667,0,0,0,1,0,1,0,0,0,0,-1.06333333333333,-0.73,0.47,-0.73,-1.06333333333333,"Non-Leftist"
2003-03-02,1.32,4,"religious","right",4,"F",32,2003,1,1,1,1,6,6,3,6,5.25,1,1,1,1,6,6,6,3,5,0,0,0,0,0,1,0,0,0,1,1.27,-0.73,0.47,-0.73,1.27,"Non-Leftist"
2003-02-24,0.746,4,"religious","right",NA,"F",37,2003,5,6,1,4,1,6,6,6,4.75,1,1,1,1,6,6,6,6,6,0,0,0,NA,NA,1,0,0,0,0,2.27,-0.73,0.47,-0.73,2.27,"Non-Leftist"
2003-02-24,0.746,4,"religious","right",2,"F",29,2003,1,1,1,1,6,6,6,6,6,1,1,1,1,6,6,6,6,6,0,0,0,1,0,1,0,0,0,0,2.27,-0.73,0.47,-0.73,2.27,"Non-Leftist"
2003-02-23,0.746,4,"religious","right",4,"F",31,2003,1,1,1,1,6,6,6,6,6,1,1,1,1,6,6,1,6,4.33333333333333,0,0,0,0,0,1,0,0,0,0,0.603333333333333,-0.73,0.47,-0.73,0.603333333333333,"Non-Leftist"
2003-03-05,0.746,4,"religious","right",3,"F",30,2003,6,1,1,2.66666666666667,6,6,5,6,5.75,1,3,1,3,5,6,4,3,4.33333333333333,0,0,0,0,1,1,0,0,0,0,0.603333333333333,-0.73,0.47,-0.73,0.603333333333333,"Non-Leftist"
2003-03-16,0.42,4,"religious","right",4,"F",36,2003,1,1,1,1,6,6,6,6,6,1,3,1,1,5.5,6,6,6,6,0,0,0,0,0,1,0,0,0,1,2.27,-0.73,0.47,-0.73,2.27,"Non-Leftist"
2003-03-16,0.42,4,"religious","right",2,"F",30,2003,1,1,1,1,5,6,3,6,5,2,1,1,1,5.75,4,4,2,3.33333333333333,0,0,0,1,0,1,0,0,0,1,-0.396666666666667,-0.73,0.47,-0.73,-0.396666666666667,"Non-Leftist"
2003-03-16,0.42,4,"secular","center",4,"F",19,2003,1,1,1,1,1,2,2,6,2.75,6,6,5,6,1.25,3,1,1,1.66666666666667,0,0,0,0,0,1,0,1,0,0,-2.06333333333333,0.27,0.47,0.27,-2.06333333333333,"Non-Leftist"
2003-03-09,0.42,4,"religious","right",4,"F",42,2003,1,1,1,1,6,6,6,6,6,3,3,1,1,5,6,6,6,6,0,0,0,0,0,1,0,0,0,1,2.27,-1.73,0.47,-1.73,2.27,"Non-Leftist"
2003-03-09,0.42,4,"religious","right",4,"F",52,2003,1,1,1,1,6,6,NA,6,6,4,4,1,1,4.5,5,5,3,4.33333333333333,0,0,0,0,0,1,0,0,0,1,0.603333333333333,-1.73,0.47,-1.73,0.603333333333333,"Non-Leftist"
2003-03-09,0.42,4,"religious","right",4,"F",61,2003,1,1,1,1,1,5,2,6,3.5,2,6,1,4,3.75,4,2,4,3.33333333333333,0,0,0,0,0,1,0,0,0,1,-0.396666666666667,-0.73,0.47,-0.73,-0.396666666666667,"Non-Leftist"
2003-03-09,0.42,4,"secular","center",NA,"F",31,2003,3,6,6,5,6,6,6,6,6,1,1,2,1,5.75,6,3,3,4,0,0,0,NA,NA,1,0,1,0,0,0.27,NA,0.47,NA,0.27,"Non-Leftist"
2003-03-04,0.42,4,"secular","center",4,"F",31,2003,1,1,1,1,3,3,1,5,3,6,6,2,4,2.5,2,2,1,1.66666666666667,0,0,0,0,0,1,0,1,0,0,-2.06333333333333,0.27,0.47,0.27,-2.06333333333333,"Non-Leftist"
2003-03-04,0.42,4,"secular","center",4,"F",70,2003,1,1,1,1,6,6,6,6,6,1,4,1,1,5.25,6,1,6,4.33333333333333,0,0,0,0,0,1,0,1,0,0,0.603333333333333,0.27,0.47,0.27,0.603333333333333,"Non-Leftist"
2003-03-09,0.42,4,"secular","center",4,"F",52,2003,1,1,1,1,1,5,2,6,3.5,6,6,5,5,1.5,4,3,2,3,0,0,0,0,0,1,0,1,0,0,-0.73,0.27,0.47,0.27,-0.73,"Non-Leftist"
2003-03-02,0.42,4,"secular","center",5,"F",41,2003,1,1,1,1,1,4,1,6,3,6,4,6,5,1.75,4,1,4,3,0,0,0,0,0,1,0,1,0,0,-0.73,0.27,0.47,0.27,-0.73,"Non-Leftist"
2003-03-02,0.42,4,"traditional","center",3,"F",60,2003,1,1,1,1,1,3,2,6,3,5,6,1,3,3.25,3,2,2,2.33333333333333,0,0,0,0,1,1,0,0,1,0,-1.39666666666667,0.27,0.47,0.27,-1.39666666666667,"Non-Leftist"
2003-03-04,0.42,4,"traditional","center",3,"F",26,2003,1,1,3,1.66666666666667,1,6,3,5,3.75,2,2,1,1,5.5,4,4,3,3.66666666666667,0,0,0,0,1,1,0,0,1,0,-0.0633333333333335,0.27,0.47,0.27,-0.0633333333333335,"Non-Leftist"
2003-02-26,0.42,4,"religious","right",2,"F",24,2003,1,1,1,1,5,5,4,6,5,2,1,1,1,5.75,4,3,3,3.33333333333333,0,0,0,1,0,1,0,0,0,1,-0.396666666666667,-0.73,0.47,-0.73,-0.396666666666667,"Non-Leftist"
2003-02-25,0.42,4,"religious","right",3,"F",32,2003,1,1,1,1,1,6,3,6,4,1,1,1,1,6,4,4,6,4.66666666666667,0,0,0,0,1,1,0,0,0,1,0.936666666666667,-0.73,0.47,-0.73,0.936666666666667,"Non-Leftist"
2003-02-25,0.42,4,"religious","right",2,"F",85,2003,1,1,1,1,3,6,6,6,5.25,2,4,1,1,5,5,6,6,5.66666666666667,0,0,0,1,0,1,0,0,0,1,1.93666666666667,-0.73,0.47,-0.73,1.93666666666667,"Non-Leftist"
2003-02-27,0.42,4,"religious","center",5,"F",64,2003,1,1,1,1,1,6,1,6,3.5,6,2,1,1,4.5,5,4,6,5,0,0,0,0,0,1,0,0,0,1,1.27,0.27,0.47,0.27,1.27,"Non-Leftist"
2003-03-02,0.42,4,"religious","right",4,"F",51,2003,6,1,1,2.66666666666667,5,6,5,6,5.5,1,1,1,1,6,6,6,6,6,0,0,0,0,0,1,0,0,0,1,2.27,-1.73,0.47,-1.73,2.27,"Non-Leftist"
2003-02-23,0.42,4,"religious","right",3,"F",51,2003,1,1,1,1,1,4,1,6,3,3,5,1,3,4,1,1,3,1.66666666666667,0,0,0,0,1,1,0,0,0,1,-2.06333333333333,-0.73,0.47,-0.73,-2.06333333333333,"Non-Leftist"
